id,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF30,OF31,OF33,OF34,OF37,OF38,F1,F2,F3_a,F3_b,F3_c,F3_d,F3_e,F3_f,F3_g,F4,F5,F6,F7,F8,F9,F10,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F62,F63,F64,F65,F66b,F67,F68,S1,S2,S4,S5,WS,WS_Benefit,SFST,SFST_Benefit,SR,SR_Benefit,PR,PR_Benefit,NR,NR_Benefit
375.0,4.0,4.0,6.0,4.0,2.0,0.0,5.0,2.0,3.0,5.0,6.0,6.0,6.0,2.0,2.0,0.08,0.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,1757.0,2.0,0.0,0.0,0.607518118110452,0.9131193852086475,0.0057085118891131,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,2.0,64.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,-0.0090027964892705,1.0,6.5271912072955605,144.94173937133456,0.1270499934600164,0.6336369467155677,0.0,-0.0188908090768601,0.1003601009109689,-0.1104906194101216,1.931,2.075,4.481,7.039,3.009,4.327,5.355,6.739,4.316,5.417
136.0,5.0,5.0,7.0,1.0,3.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,2.0,4.0,0.59,0.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1985.0,0.0,0.0,0.0,1.0,0.1510654983928947,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,160.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,5.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,2.0,6.0,1.0,7.0,0.0,1.0,6.85,45.0,0.0,0.0,0.0,-0.0753119397376592,-0.0230620837219559,0.1393685584928563,3.423,1.475,6.212,2.27,5.577,3.846,4.821,5.897,4.953,4.167
288.0,4.0,5.0,6.0,6.0,1.0,0.0,3.0,5.0,3.0,5.0,7.0,6.0,6.0,1.0,4.0,0.38,0.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,1833.0,2.0,0.0,0.0,0.3957224049655657,0.1602598721603425,0.0333968807600111,3.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,224.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,6.0,1.0,7.0,0.0087354014073531,1.0,5.693881283306421,147.8537210870328,0.1948409192808554,0.6912414029152935,0.666666667,0.1137358809102505,0.1151360052113517,0.0108648921221269,2.417,3.76,5.51,6.335,4.278,1.404,5.864,2.407,5.108,3.75
524.0,3.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,7.0,4.0,6.0,5.0,4.0,0.07,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,1426.0,0.0,0.0,0.0,1.0,1.2043433834011812,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,40.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,5.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,6.43,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.175,5.247,3.363,6.372,4.094,5.349,6.331,6.337,4.167
87.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,0.23,1.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1815.0,1.0,0.0,0.0,0.2644472232795812,0.2558358027061871,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,64.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,2.0,5.19,164.3421026861152,1.0,0.0,0.0,0.0139590026044944,-0.0701009398073879,0.1141796483268632,2.573,0.575,5.698,4.03,5.494,10.0,5.024,10.0,6.044,10.0
154.0,4.0,5.0,7.0,1.0,3.0,0.0,5.0,5.0,3.0,5.0,3.0,4.0,6.0,1.0,4.0,0.72,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1455.0,0.0,0.0,0.0,1.0,0.2437482873333922,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,192.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,6.43,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.268,1.8,6.208,1.038,6.328,3.625,5.517,6.067,5.508,3.333
12.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,4.0,6.0,4.0,6.0,5.0,4.0,0.66,0.0,0.0,0.0,2.0,1.0,3.0,2.0,4.0,1357.0,0.0,0.0,0.0,0.4657814525097751,0.1630909346686453,0.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,128.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,1.0,5.0,3.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,4.16,52.0,1.0,0.0,0.0,-0.0029291903478544,-0.0733682469585375,-0.0585363103018923,4.625,1.65,3.639,1.827,5.531,10.0,5.983,10.0,5.522,10.0
141.0,1.0,4.0,6.0,2.0,3.0,2.0,3.0,5.0,3.0,5.0,7.0,4.0,6.0,2.0,4.0,0.079,0.0,4.0,4.0,1.0,3.0,2.0,1.0,0.0,1666.0,2.0,0.0,0.0,0.3889208377544154,-0.3979351330053342,0.0196770953541742,0.0,3.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,96.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,0.0,3.0,3.0,3.0,5.0,0.0,0.0,4.0,6.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,6.23632120398958,142.06142376504783,0.2574018412156624,0.4322592246244431,0.666666667,0.0649159162523216,0.00862552869338,-0.1014772622197054,2.618,3.947,5.567,5.514,3.889,4.962,4.327,7.851,4.807,6.25
31.0,1.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,3.0,7.0,6.0,6.0,3.0,4.0,0.56,0.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,1345.0,2.0,0.0,0.0,0.4324698615919112,-0.4366240762825726,0.0,2.0,3.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,202.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,6.4,68.0,0.0,0.0571060093110462,0.0,0.0761532171527123,0.0471283483762484,-0.1132036262113488,3.326,1.4,4.885,3.529,5.269,4.019,4.583,6.2,6.028,5.0
131.0,2.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,0.46,0.0,4.0,4.0,3.0,1.0,0.0,3.0,5.0,1859.0,2.0,0.0,0.0,0.3205404890997065,0.3021188675110917,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,2.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,3.6,171.70667069995247,0.3465183368579058,0.1737145998792275,0.5,-0.0496837120424274,-0.171936272545975,0.2730982123706307,4.837,1.15,3.579,2.045,5.917,3.749,6.018,5.728,5.719,3.333
519.0,2.0,5.0,7.0,2.0,3.0,1.0,4.0,4.0,3.0,5.0,7.0,3.0,6.0,3.0,4.0,0.038,0.0,4.0,4.0,2.0,2.0,2.0,3.0,5.0,1670.0,0.0,0.0,0.0,0.8113891079983051,0.8543601087205153,-0.0199483783823087,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,64.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,4.0,6.0,4.0,3.0,0.0,6.0,1.0,7.0,0.0,0.0,5.677842847017454,128.27858767938554,-0.005772115389573,0.5654174192942304,0.666666667,0.0788976514586869,-0.0105288958907736,0.2038472138220954,3.017,3.22,5.865,2.719,5.266,4.585,5.219,7.191,5.468,5.417
113.0,3.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,5.0,4.0,6.0,5.0,4.0,0.7,0.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1579.0,2.0,0.0,0.0,0.4572058399995515,0.300023803339428,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,64.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,0.0,1.0,5.95,105.0,0.0,0.0,0.0,0.1234607670533817,0.0382623628836636,0.0218541625510768,5.185,2.4,3.518,2.163,5.812,0.576,5.246,1.107,6.155,2.778
263.0,3.0,4.0,6.0,6.0,3.0,1.0,3.0,4.0,2.0,5.0,7.0,4.0,6.0,3.0,2.0,0.1837,0.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,1865.0,2.0,0.0,0.0,0.3435845869077305,0.1563900275200045,0.0,3.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,3.0,240.0,2.0,4.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,5.0,6.0,4.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,6.081510193137974,151.78953301945475,0.2210575725862667,0.7412541913520122,0.333333333,0.444444444,0.333333333,0.0,3.057,3.867,5.899,4.864,5.77,1.382,5.619,2.131,6.13,6.667
406.0,3.0,4.0,7.0,1.0,3.0,0.0,4.0,1.0,2.0,5.0,7.0,5.0,2.0,5.0,4.0,0.1,0.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,2194.0,0.0,0.0,0.0,0.4001442981121297,0.5338548546577376,0.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,64.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,5.0,5.0,4.0,1.0,1.0,5.0,1.0,7.0,0.0,3.0,6.52,199.0,0.0,1.0,0.5,0.0060927172550204,0.0368012077327561,0.2671528279173402,5.115,2.2,2.802,2.22,6.074,4.368,4.86,6.893,5.687,6.667
41.0,3.0,5.0,7.0,0.0,3.0,0.0,5.0,5.0,3.0,5.0,7.0,4.0,6.0,4.0,4.0,0.77,0.0,4.0,4.0,3.0,1.0,3.0,2.0,4.0,1337.0,2.0,0.0,0.0,0.4158823342642168,-0.2100704047945216,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,192.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,4.45,101.0,0.0,0.0,0.0,0.0520035482900415,0.063620180929451,-0.0059407058657738,3.65,1.925,6.101,3.696,6.01,3.602,5.39,5.469,5.27,3.333
449.0,3.0,5.0,6.0,3.0,3.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,6.0,1.0,2.0,0.25,0.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,2232.0,2.0,0.0,0.0,0.4216026693802226,0.6895168083763945,0.057293516833451,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,80.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,2.0,1.0,6.0,1.0,7.0,0.0103097530352646,1.0,5.036654152978535,197.98289631662453,0.2412171366282716,0.8303012311464756,0.0,0.0546467719251808,0.0119203768417247,0.1861365554109671,4.233,3.0,3.728,3.004,4.399,0.903,6.797,1.548,5.313,6.667
